date,timestamp,price,price_change_pct,asset
2025-02-27 00:00:00,1740614400000,0.7013142855799293,2.4827906833415403,immutable-x
2025-02-28 00:00:00,1740700800000,0.6986749714353477,-0.37633828354131094,immutable-x
2025-03-01 00:00:00,1740787200000,0.7208300629898835,3.1710154879343477,immutable-x
2025-03-02 00:00:00,1740873600000,0.6944494858331564,-3.659749851068206,immutable-x
2025-03-03 00:00:00,1740960000000,0.7501897958425515,8.026546371838904,immutable-x
2025-03-04 00:00:00,1741046400000,0.6354579270278906,-15.29371226461478,immutable-x
2025-03-05 00:00:00,1741132800000,0.6129336777579638,-3.5445697208114635,immutable-x
2025-03-06 00:00:00,1741219200000,0.6568293854180915,7.161575428632472,immutable-x
2025-03-07 00:00:00,1741305600000,0.6247437873286873,-4.884921229427153,immutable-x
2025-03-08 00:00:00,1741392000000,0.6010680786764859,-3.789666921448742,immutable-x
2025-03-09 00:00:00,1741478400000,0.5762586663484068,-4.127554466493688,immutable-x
2025-03-10 00:00:00,1741564800000,0.5126866735034966,-11.031850201533366,immutable-x
2025-03-11 00:00:00,1741651200000,0.493773908222431,-3.6889519970985996,immutable-x
2025-03-12 00:00:00,1741737600000,0.5191171062316635,5.132551069874713,immutable-x
2025-03-13 00:00:00,1741824000000,0.5423281932577235,4.4712622156785065,immutable-x
2025-03-14 00:00:00,1741910400000,0.5168138699996204,-4.704590979281487,immutable-x
2025-03-15 00:00:00,1741996800000,0.5509267514648329,6.600612608411138,immutable-x
2025-03-15 17:38:40,1742060320000,0.5879546605256263,6.721022161719614,immutable-x
2025-02-14 00:00:00,1739491200000,0.23278918071994206,,sei-network
2025-02-15 00:00:00,1739577600000,0.24268366493485843,4.2504055318704825,sei-network
2025-02-16 00:00:00,1739664000000,0.23724870837148931,-2.2395230288070556,sei-network
2025-02-17 00:00:00,1739750400000,0.2329720990719965,-1.8025848607767347,sei-network
2025-02-18 00:00:00,1739836800000,0.2305284640953101,-1.0488959778532259,sei-network
2025-02-19 00:00:00,1739923200000,0.22111268831478598,-4.084430882527057,sei-network
2025-02-20 00:00:00,1740009600000,0.23091463056073405,4.4330075857037965,sei-network
2025-02-21 00:00:00,1740096000000,0.26711891226803336,15.678643496682664,sei-network
2025-02-22 00:00:00,1740182400000,0.25502452083785787,-4.527718134027026,sei-network
2025-02-23 00:00:00,1740268800000,0.2799605895400119,9.777910226133969,sei-network
2025-02-24 00:00:00,1740355200000,0.27991753203044945,-0.01537984672528303,sei-network
2025-02-25 00:00:00,1740441600000,0.26544320805139343,-5.170924405507227,sei-network
2025-02-26 00:00:00,1740528000000,0.2774001426777346,4.50451707320616,sei-network
2025-02-27 00:00:00,1740614400000,0.2681888253256492,-3.3205885415807157,sei-network
2025-02-28 00:00:00,1740700800000,0.25693857176030965,-4.19490019827593,sei-network
2025-03-01 00:00:00,1740787200000,0.25131951994398427,-2.1869242044231574,sei-network
2025-03-02 00:00:00,1740873600000,0.24810985128082746,-1.2771266887157018,sei-network
2025-03-03 00:00:00,1740960000000,0.269677034803966,8.692594595418669,sei-network
2025-03-04 00:00:00,1741046400000,0.22804309279564186,-15.43844548668697,sei-network
2025-03-05 00:00:00,1741132800000,0.22336615438506732,-2.0509011490936646,sei-network
2025-03-06 00:00:00,1741219200000,0.2339372329746499,4.732623265456226,sei-network
2025-03-07 00:00:00,1741305600000,0.22539649323473593,-3.6508680688890127,sei-network
2025-03-08 00:00:00,1741392000000,0.22453163312694666,-0.38370610623856827,sei-network
2025-03-09 00:00:00,1741478400000,0.21440676745346238,-4.5093270522643225,sei-network
2025-03-10 00:00:00,1741564800000,0.20071217032612212,-6.387203766929939,sei-network
2025-03-11 00:00:00,1741651200000,0.18300901973217562,-8.820167987413008,sei-network
2025-03-12 00:00:00,1741737600000,0.19158753417295418,4.687481771845325,sei-network
2025-03-13 00:00:00,1741824000000,0.1887042927062449,-1.5049212252538635,sei-network
2025-03-14 00:00:00,1741910400000,0.18920268081858035,0.26411063849580696,sei-network
2025-03-15 00:00:00,1741996800000,0.20372589397742782,7.676008128433054,sei-network
